X,Y,Z
40,1,3.5
40,2,3.5
40,3,3.5
40,4,3.5
40,5,3.5
40,6,3.5
40,7,3.5
40,8,1
40,9,1
40,10,1
40,11,3.5
40,12,1
40,13,1.1
40,14,1.1
40,15,1.3
40,16,1.3
40,17,3.8
40,18,4
40,19,4
40,20,6.4
40,21,6.4
40,22,6.3
40,23,6.3
40,24,5.7
40,25,5.7
40,26,5.7
40,27,5.7
40,28,5.6
40,29,5.7
40,30,5.7
40,31,3
40,32,3
40,33,3
40,34,3
40,35,3.5
40,36,3.5
40,37,3.5
40,38,3.5
40,39,3.5
40,40,3.5
40,41,3.5
40,42,3.5
40,43,0.9
40,44,0.8
40,45,3.5
40,46,3.5
40,47,3.5
41,0,1
41,1,1
41,2,3.5
41,3,3.5
41,4,3.5
41,5,3.6
41,6,3.6
41,7,1
41,8,1
41,9,3.5
41,10,3.5
41,11,3.5
41,12,3.7
41,13,3.5
41,14,1.1
41,15,1.2
41,16,1.3
41,17,2.2
41,18,3.1
41,19,4
41,20,3.8
41,21,6.4
41,22,6.3
41,23,6.2
41,24,5.7
41,25,5.7
41,26,5.5
41,27,5.5
41,28,5.7
41,29,5.7
41,30,3
41,31,3
41,32,3
41,33,3.2
41,34,3.2
41,35,3.2
41,36,3.5
41,37,3.5
41,38,3.5
41,39,3.5
41,40,3.5
41,41,3.5
41,42,3.5
41,43,1
41,44,0.9
41,45,0.8
41,46,3.5
41,47,3.5
42,0,1
42,1,1
42,2,3.5
42,3,3.5
42,4,3.5
42,5,3.6
42,6,3.6
42,7,1
42,8,1
42,9,3.5
42,10,3.5
42,11,3.5
42,12,3.7
42,13,3.7
42,14,1.6
42,15,1.6
42,16,1.4
42,17,2.3
42,18,3.2
42,19,4
42,20,4
42,21,6.4
42,22,6.3
42,23,6.2
42,24,6
42,25,6
42,26,6
42,27,6
42,28,6
42,29,3
42,30,3
42,31,3.5
42,32,3
42,33,3.2
42,34,3
42,35,3
42,36,3.5
42,37,3.5
42,38,3.5
42,39,3.5
42,40,3.5
42,41,3.5
42,42,3.5
42,43,0.8
42,44,0.9
42,45,3.5
42,46,3.5
42,47,3.5
43,0,1
43,1,1
43,2,3.5
43,3,3.5
43,4,3.5
43,5,3.5
43,6,3.5
43,7,3.5
43,8,3.5
43,9,3.5
43,10,3.5
43,11,3.5
43,12,3.7
43,13,3.7
43,14,1.8
43,15,2.1
43,16,1.6
43,17,1.2
43,18,1.4
43,19,4
43,20,3.9
43,21,6.4
43,22,6.4
43,23,6.3
43,24,6
43,25,6
43,26,6
43,27,6
43,28,6
43,29,3.2
43,30,3.2
43,31,3.5
43,32,3
43,33,3
43,34,3
43,35,3
43,36,3.5
43,37,3.5
43,38,3.5
43,39,3.5
43,40,3.5
43,41,3.5
43,42,0.8
43,43,0.8
43,44,3.5
43,45,3.5
43,46,3.5
43,47,3.5
44,0,3.5
44,1,3.5
44,2,3.5
44,3,3.5
44,4,3.5
44,5,3.5
44,6,3.5
44,7,3.5
44,8,3.5
44,9,3.5
44,10,3.5
44,11,3.5
44,12,3.7
44,13,3.8
44,14,1.5
44,15,2.2
44,16,1.5
44,17,1.4
44,18,1.4
44,19,1.4
44,20,6.5
44,21,6.4
44,22,6.4
44,23,6.3
44,24,6
44,25,6
44,26,6
44,27,6
44,28,6
44,29,3.2
44,30,3.1
44,31,3.5
44,32,3.5
44,33,3.5
44,34,3.5
44,35,3
44,36,3.5
44,37,3.5
44,38,3.5
44,39,3.5
44,40,3.5
44,41,3.5
44,42,0.7
44,43,0.9
44,44,3.5
44,45,3.5
44,46,3.5
44,47,3.5
45,0,3.5
45,1,3.5
45,2,3.5
45,3,3.5
45,4,1
45,5,1
45,6,1
45,7,3.5
45,8,3.5
45,9,3.5
45,10,3.5
45,11,3.5
45,12,3.9
45,13,3.8
45,14,3.9
45,15,4
45,16,4.4
45,17,4.1
45,18,3.9
45,19,4
45,20,6.5
45,21,6.4
45,22,6.5
45,23,6.4
45,24,6
45,25,6
45,26,6
45,27,6
45,28,6
45,29,3.5
45,30,3.2
45,31,3.5
45,32,3.5
45,33,3.5
45,34,3.5
45,35,3
45,36,3.5
45,37,3.5
45,38,3.5
45,39,3.5
45,40,3.5
45,41,3.5
45,42,1
45,43,0.9
45,44,3.5
45,45,3.5
45,46,3.5
45,47,3.5
46,0,3.5
46,1,3.5
46,2,3.5
46,3,1
46,4,1
46,5,1
46,6,3.5
46,7,3.5
46,8,3.5
46,9,3.5
46,10,3.5
46,11,3.5
46,12,4
46,13,3.8
46,14,4
46,15,3.8
46,16,4
46,17,4.1
46,18,4.2
46,19,4.1
46,20,6.4
46,21,6.5
46,22,6.5
46,23,6.4
46,24,6
46,25,6
46,26,6
46,27,6
46,28,3.5
46,29,3.2
46,30,3
46,31,3.5
46,32,3.5
46,33,3.5
46,34,4.5
46,35,4
46,36,3.5
46,37,3.5
46,38,3.5
46,39,3.5
46,40,3.5
46,41,3.5
46,42,0.8
46,43,0.8
46,44,3.5
46,45,3.5
46,46,3.5
46,47,3.5
47,0,3.5
47,1,3.5
47,2,1
47,3,1
47,4,3.5
47,5,3.6
47,6,3.6
47,7,3.5
47,8,3.5
47,9,3.5
47,10,3.5
47,11,3.5
47,12,3.7
47,13,3.9
47,14,4
47,15,4
47,16,3.6
47,17,3.8
47,18,4
47,19,4.1
47,20,4
47,21,6.5
47,22,6.4
47,23,6.4
47,24,6
47,25,6
47,26,6
47,27,6
47,28,3.5
47,29,3.4
47,30,3.4
47,31,3.6
47,32,3.5
47,33,3.5
47,34,6
47,35,5
47,36,3.5
47,37,3.5
47,38,3.5
47,39,3.5
47,40,3.5
47,41,3.5
47,42,3.5
47,43,0.7
47,44,0.8
47,45,3.5
47,46,3.5
47,47,3.5
48,0,3.5
48,1,3.5
48,2,1
48,3,3.5
48,4,3.5
48,5,3.6
48,6,3.6
48,7,3.5
48,8,3.5
48,9,3.5
48,10,3.5
48,11,3.5
48,12,4
48,13,3.9
48,14,3.8
48,15,3.8
48,16,3.9
48,17,4
48,18,4
48,19,4.1
48,20,4.1
48,21,6.4
48,22,6.4
48,23,6.1
48,24,6
48,25,6
48,26,6
48,27,6
48,28,3.5
48,29,3.5
48,30,3.5
48,31,3.5
48,32,3.5
48,33,3.5
48,34,6
48,35,5
48,36,3.5
48,37,3.5
48,38,3.5
48,39,3.5
48,40,3.5
48,41,3.5
48,42,3.5
48,43,0.6
48,44,0.9
48,45,3.5
48,46,3.5
48,47,3.5
49,0,3.5
49,1,3.5
49,2,1
49,3,3.5
49,4,3.5
49,5,3.5
49,6,3.5
49,7,3.5
49,8,3.5
49,9,3.5
49,10,3.5
49,11,3.5
49,12,3.9
49,13,3.7
49,14,4
49,15,4
49,16,3.9
49,17,4
49,18,4
49,19,4
49,20,4.1
49,21,6.4
49,22,6.3
49,23,6.3
49,24,6
49,25,6
49,26,6
49,27,3.5
49,28,3.5
49,29,3.2
49,30,3.5
49,31,3.5
49,32,3.5
49,33,3.5
49,34,6
49,35,5.5
49,36,3.5
49,37,3.5
49,38,3.5
49,39,3.5
49,40,3.5
49,41,3.5
49,42,3.5
49,43,0.9
49,44,0.9
49,45,3.5
49,46,3.5
49,47,3.5
50,0,3.5
50,1,3.5
50,2,3.5
50,3,1
50,4,3.5
50,5,3.5
50,6,3.5
50,7,3.5
50,8,3.5
50,9,3.5
50,10,3.5
50,11,3.5
50,12,3.8
50,13,3.9
50,14,3.9
50,15,3.9
50,16,4
50,17,4
50,18,4
50,19,4.1
50,20,4
50,21,6.4
50,22,6.3
50,23,6.2
50,24,6
50,25,6
50,26,6
50,27,3.5
50,28,3.5
50,29,3
50,30,3.2
50,31,3.5
50,32,3.5
50,33,3.5
50,34,6
50,35,4
50,36,3.5
50,37,3.5
50,38,3.5
50,39,3.5
50,40,3.5
50,41,3.5
50,42,3.5
50,43,0.8
50,44,0.8
50,45,0.8
50,46,3.5
50,47,3.4
51,0,1
51,1,1
51,2,1
51,3,1
51,4,1
51,5,3.5
51,6,3.5
51,7,3.5
51,8,3.5
51,9,3.5
51,10,3.5
51,11,3.5
51,12,3.7
51,13,3.8
51,14,3.9
51,15,3.8
51,16,4
51,17,4
51,18,4
51,19,4.1
51,20,3.9
51,21,6.3
51,22,6.4
51,23,6.3
51,24,6
51,25,6
51,26,6
51,27,3.5
51,28,3.5
51,29,3.4
51,30,3.2
51,31,3.5
51,32,3.5
51,33,3.5
51,34,6
51,35,5.5
51,36,3.5
51,37,3.5
51,38,3.5
51,39,3.5
51,40,3.5
51,41,3.5
51,42,3.5
51,43,3.2
51,44,0.8
51,45,0.8
51,46,3.3
51,47,3.4
52,0,1
52,1,1
52,2,1
52,3,1
52,4,1
52,5,1
52,6,1
52,7,1
52,8,3.5
52,9,3.5
52,10,3.5
52,11,3.5
52,12,1.5
52,13,1.5
52,14,3.9
52,15,3.9
52,16,3.8
52,17,4
52,18,4
52,19,4
52,20,4.1
52,21,4
52,22,6.3
52,23,6.2
52,24,6
52,25,6
52,26,6
52,27,3.2
52,28,3.5
52,29,3.1
52,30,3
52,31,3.3
52,32,3.5
52,33,3.5
52,34,6
52,35,5.75
52,36,3.7
52,37,3.5
52,38,3.5
52,39,3.5
52,40,3.5
52,41,3.5
52,42,3.5
52,43,3.5
52,44,3.5
52,45,0.75
52,46,3.4
52,47,0.75
53,0,1
53,1,1
53,2,1
53,3,1
53,4,1
53,5,1
53,6,1
53,7,1
53,8,1
53,9,1
53,10,1
53,11,1
53,12,1.4
53,13,1.5
53,14,1.5
53,15,3.9
53,16,3.9
53,17,3.9
53,18,3.9
53,19,3.9
53,20,4
53,21,6.2
53,22,6.2
53,23,6.1
53,24,6
53,25,6
53,26,6
53,27,3.5
53,28,3.5
53,29,3
53,30,3.1
53,31,3.2
53,32,3.5
53,33,3.5
53,34,3.1
53,35,3
53,36,3.5
53,37,3.5
53,38,3.5
53,39,3.5
53,40,3.5
53,41,3.5
53,42,3.5
53,43,3.5
53,44,3.5
53,45,1.8
53,46,0.9
53,47,1
54,0,0.5
54,1,0.5
54,2,3
54,3,3
54,4,2.8
54,5,2.8
54,6,3
54,7,3
54,8,3
54,9,0.75
54,10,0.5
54,11,0.5
54,12,0.2
54,13,0.5
54,14,2.8
54,15,2.9
54,16,2.9
54,17,3
54,18,3
54,19,3
54,20,2.8
54,21,0.1
54,22,0.2
54,23,0.1
54,24,3.5
54,25,4
54,26,4
54,27,4
54,28,4
54,29,4
54,30,4
54,31,4
54,32,4
54,33,3.5
54,34,3.5
54,35,4
54,36,5.9
54,37,5.7
54,38,5.7
54,39,5.6
54,40,5.7
54,41,5.8
54,42,5.7
54,43,5.9
54,44,5.8
54,45,5.5
54,46,3.4
54,47,5.1
55,0,0.5
55,1,0.5
55,2,4.2
55,3,0.2
55,4,2.9
55,5,2.7
55,6,2.9
55,7,3
55,8,3
55,9,3
55,10,0.75
55,11,1
55,12,0.4
55,13,2.7
55,14,2.8
55,15,3
55,16,3
55,17,3
55,18,3
55,19,2.9
55,20,2.9
55,21,2.8
55,22,0
55,23,2.6
55,24,4
55,25,4
55,26,4
55,27,4
55,28,4
55,29,4
55,30,4
55,31,4
55,32,4
55,33,4
55,34,4
55,35,4
55,36,5.8
55,37,5.8
55,38,5.8
55,39,5.6
55,40,5.7
55,41,5.8
55,42,5.7
55,43,5.7
55,44,5.8
55,45,3.3
55,46,3.4
55,47,3.4
56,0,1
56,1,0.5
56,2,0.2
56,3,0.2
56,4,0
56,5,2.7
56,6,2.9
56,7,3
56,8,2.9
56,9,3
56,10,3
56,11,3
56,12,0.4
56,13,2.8
56,14,2.8
56,15,3
56,16,3
56,17,3
56,18,3
56,19,3
56,20,3
56,21,2.9
56,22,2.8
56,23,2.6
56,24,1.5
56,25,1.5
56,26,1.5
56,27,4
56,28,4
56,29,4
56,30,4
56,31,4
56,32,4
56,33,4
56,34,4
56,35,4
56,36,5.8
56,37,5.8
56,38,5.7
56,39,5.6
56,40,5.7
56,41,5.6
56,42,5.7
56,43,3.4
56,44,3.4
56,45,3.3
56,46,3.3
56,47,3.3
57,0,3.1
57,1,0.3
57,2,0.2
57,3,0.1
57,4,0
57,5,2.8
57,6,2.9
57,7,3
57,8,3.1
57,9,3
57,10,3
57,11,3
57,12,2.8
57,13,2.9
57,14,3
57,15,2.8
57,16,2.9
57,17,3
57,18,3
57,19,2.8
57,20,2.8
57,21,2.9
57,22,2.9
57,23,2.9
57,24,1.5
57,25,1.5
57,26,1.5
57,27,1.5
57,28,4
57,29,4
57,30,4
57,31,4
57,32,4
57,33,4
57,34,4
57,35,4
57,36,5.7
57,37,5.7
57,38,5.7
57,39,5.7
57,40,5.7
57,41,3
57,42,3.2
57,43,3.4
57,44,3.4
57,45,3.3
57,46,3.3
57,47,3.3
58,0,3
58,1,3
58,2,0.2
58,3,0.1
58,4,0
58,5,0
58,6,2.9
58,7,3
58,8,3
58,9,3
58,10,3
58,11,3
58,12,2.7
58,13,3
58,14,3
58,15,0.5
58,16,3
58,17,3
58,18,3
58,19,3
58,20,2.8
58,21,2.9
58,22,2.9
58,23,2.9
58,24,1.5
58,25,1.5
58,26,1.5
58,27,1.5
58,28,1.5
58,29,1.5
58,30,4
58,31,4
58,32,4
58,33,4
58,34,4
58,35,4.5
58,36,3.4
58,37,3.4
58,38,3.4
58,39,3.1
58,40,3
58,41,3.1
58,42,3.2
58,43,3.3
58,44,3.3
58,45,3.2
58,46,5.7
58,47,5.7
59,0,3
59,1,3
59,2,0.3
59,3,3
59,4,0
59,5,0
59,6,2.9
59,7,3
59,8,3
59,9,3
59,10,3
59,11,3
59,12,2.8
59,13,2.8
59,14,3
59,15,0.5
59,16,0.6
59,17,3
59,18,3
59,19,3
59,20,2.9
59,21,2.5
59,22,2.7
59,23,2.9
59,24,1
59,25,1
59,26,1.5
59,27,1.5
59,28,1.5
59,29,2
59,30,3.5
59,31,4
59,32,4
59,33,4
59,34,4
59,35,4
59,36,3.5
59,37,3.3
59,38,3.3
59,39,3.3
59,40,3
59,41,3.1
59,42,3.2
59,43,3.3
59,44,3.3
59,45,5.6
59,46,5.7
59,47,5.6
60,0,3.1
60,1,3
60,2,0.3
60,3,0.1
60,4,2.9
60,5,0
60,6,0.1
60,7,3
60,8,3
60,9,3
60,10,3
60,11,3
60,12,2.8
60,13,2.8
60,14,3
60,15,1
60,16,0.8
60,17,3
60,18,3
60,19,3
60,20,2.8
60,21,3
60,22,2.9
60,23,3
60,24,1.5
60,25,1.5
60,26,1.5
60,27,1.5
60,28,1.5
60,29,2
60,30,3.5
60,31,4.5
60,32,4.5
60,33,4.5
60,34,4.5
60,35,4
60,36,3.4
60,37,3.3
60,38,3.2
60,39,3
60,40,2.9
60,41,3
60,42,3.1
60,43,3.3
60,44,3.3
60,45,5.7
60,46,7.6
60,47,5.7
61,0,3.1
61,1,3
61,2,0.3
61,3,3
61,4,2.9
61,5,0
61,6,0.1
61,7,3
61,8,3.1
61,9,3
61,10,3
61,11,3
61,12,2.7
61,13,2.9
61,14,3
61,15,3
61,16,2.8
61,17,3
61,18,3
61,19,3
61,20,2.9
61,21,3
61,22,2.7
61,23,2.7
61,24,1.5
61,25,1.5
61,26,1.5
61,27,1.5
61,28,1.5
61,29,1.5
61,30,1.5
61,31,1.5
61,32,1.5
61,33,4
61,34,4
61,35,4.5
61,36,3.4
61,37,3.4
61,38,3.3
61,39,2.9
61,40,2.9
61,41,3.1
61,42,3.1
61,43,8.1
61,44,5.8
61,45,5.4
61,46,7.7
61,47,5.6
62,0,3.1
62,1,3.1
62,2,0.3
62,3,3
62,4,2.9
62,5,0
62,6,2.8
62,7,2.9
62,8,3
62,9,3
62,10,3
62,11,3
62,12,2.5
62,13,3
62,14,3
62,15,3
62,16,2.9
62,17,3
62,18,2.8
62,19,2.7
62,20,2.9
62,21,2.6
62,22,2.5
62,23,2.8
62,24,4
62,25,1.5
62,26,1.5
62,27,1.5
62,28,1.5
62,29,1.5
62,30,1.5
62,31,1.5
62,32,1.5
62,33,1.5
62,34,4
62,35,4
62,36,3.2
62,37,3.3
62,38,3.3
62,39,3
62,40,2.8
62,41,2.9
62,42,2.9
62,43,8.2
62,44,8
62,45,5.5
62,46,5.2
62,47,5.7
63,0,3.1
63,1,3.1
63,2,0.3
63,3,0.2
63,4,2.9
63,5,0
63,6,0
63,7,2.9
63,8,2.8
63,9,3
63,10,3
63,11,3
63,12,2.8
63,13,2.9
63,14,2.9
63,15,3
63,16,3
63,17,3
63,18,3
63,19,2.9
63,20,2.8
63,21,2.8
63,22,2.9
63,23,3
63,24,1.5
63,25,3.5
63,26,4
63,27,1.5
63,28,1.5
63,29,1.5
63,30,1.5
63,31,1.5
63,32,1.5
63,33,1.5
63,34,1.5
63,35,1.5
63,36,3.3
63,37,8
63,38,8.3
63,39,8.3
63,40,8.2
63,41,8.2
63,42,8.3
63,43,8.2
63,44,8.2
63,45,5.5
63,46,5.6
63,47,5.7
64,0,3.1
64,1,3.1
64,2,0.3
64,3,3
64,4,2.8
64,5,0
64,6,0
64,7,2.7
64,8,2.8
64,9,3
64,10,3
64,11,3
64,12,2.7
64,13,2.9
64,14,3
64,15,3
64,16,3
64,17,3
64,18,3
64,19,3
64,20,3
64,21,2.7
64,22,3
64,23,3
64,24,3.5
64,25,4
64,26,4
64,27,4
64,28,1.5
64,29,1.5
64,30,1.5
64,31,1.5
64,32,1.5
64,33,1.5
64,34,1.5
64,35,1.5
64,36,8.3
64,37,8.3
64,38,8.3
64,39,8.3
64,40,8.3
64,41,8.2
64,42,8.3
64,43,8.3
64,44,8.2
64,45,6
64,46,8.1
64,47,5.4
65,0,3.1
65,1,3.1
65,2,3
65,3,2.9
65,4,2.7
65,5,2.7
65,6,0
65,7,0
65,8,2.9
65,9,3
65,10,3
65,11,3
65,12,2.7
65,13,2.9
65,14,2.9
65,15,3
65,16,3.1
65,17,3
65,18,3
65,19,3
65,20,3
65,21,3
65,22,3
65,23,3
65,24,3.5
65,25,4
65,26,4
65,27,4
65,28,4
65,29,4
65,30,4
65,31,1.5
65,32,1.5
65,33,1.5
65,34,1.5
65,35,1.5
65,36,8.3
65,37,8.3
65,38,8.3
65,39,8.2
65,40,8.2
65,41,8.3
65,42,8.3
65,43,8.2
65,44,8.2
65,45,6.1
65,46,7.8
65,47,8
66,0,3.1
66,1,3.1
66,2,2.9
66,3,2.9
66,4,3
66,5,3
66,6,2.9
66,7,0
66,8,2.9
66,9,3
66,10,3
66,11,3
66,12,2.8
66,13,2.9
66,14,3
66,15,3
66,16,3
66,17,3
66,18,3
66,19,3
66,20,3
66,21,2.9
66,22,3.1
66,23,2.9
66,24,3.5
66,25,4
66,26,4
66,27,4
66,28,6.5
66,29,6.5
66,30,6.5
66,31,6.5
66,32,1.5
66,33,1.5
66,34,1.5
66,35,1.5
66,36,8.3
66,37,8.3
66,38,8.3
66,39,8.3
66,40,8.2
66,41,8.3
66,42,8.1
66,43,8.2
66,44,8.3
66,45,8
66,46,8
66,47,8
67,0,3.1
67,1,3
67,2,0.1
67,3,0.1
67,4,2.7
67,5,3
67,6,2.9
67,7,0.1
67,8,2.8
67,9,3
67,10,3
67,11,3
67,12,2.7
67,13,3
67,14,3
67,15,2.9
67,16,3
67,17,3
67,18,3
67,19,3
67,20,3
67,21,3
67,22,3
67,23,2.9
67,24,3.5
67,25,3
67,26,3.5
67,27,6.5
67,28,6.5
67,29,6.5
67,30,6.5
67,31,6.5
67,32,1.5
67,33,1.5
67,34,1.5
67,35,1.5
67,36,8.4
67,37,8.2
67,38,8.3
67,39,8.3
67,40,8
67,41,8.2
67,42,8.3
67,43,8.2
67,44,8.2
67,45,8
67,46,7.9
67,47,8.1
68,0,3.1
68,1,3
68,2,0.1
68,3,3
68,4,2.9
68,5,2.9
68,6,2.8
68,7,0
68,8,0.1
68,9,3
68,10,3
68,11,3
68,12,2.7
68,13,2.9
68,14,3
68,15,3
68,16,3
68,17,3
68,18,3
68,19,3
68,20,2.9
68,21,3
68,22,3
68,23,2.9
68,24,6.5
68,25,6.5
68,26,6.5
68,27,6.5
68,28,6.5
68,29,6.5
68,30,6.5
68,31,6.5
68,32,6.5
68,33,6.5
68,34,1.5
68,35,1.5
68,36,8.3
68,37,8.3
68,38,8.2
68,39,8.3
68,40,8.3
68,41,8.2
68,42,8.3
68,43,8.3
68,44,8.2
68,45,8
68,46,8
68,47,8.1
69,0,3.1
69,1,0.4
69,2,3
69,3,3
69,4,2.8
69,5,2.8
69,6,2.7
69,7,2.8
69,8,2.9
69,9,0
69,10,3
69,11,3
69,12,2.6
69,13,2.8
69,14,3
69,15,3
69,16,3
69,17,3
69,18,3
69,19,3
69,20,3
69,21,3
69,22,2.8
69,23,3
69,24,6.5
69,25,6.5
69,26,6.5
69,27,6.5
69,28,6.5
69,29,6.5
69,30,6.5
69,31,6.5
69,32,6.5
69,33,6.5
69,34,6.5
69,35,6.5
69,36,8.3
69,37,8.4
69,38,8.3
69,39,8.3
69,40,8.3
69,41,8.3
69,42,8.2
69,43,8.3
69,44,8.3
69,45,8.1
69,46,7.9
69,47,8.1
70,0,3.1
70,1,0.3
70,2,3
70,3,3
70,4,2.8
70,5,2.9
70,6,2.9
70,7,2.9
70,8,2.8
70,9,3
70,10,0
70,11,3
70,12,2.7
70,13,2.8
70,14,3
70,15,3
70,16,3
70,17,3
70,18,3
70,19,3
70,20,3
70,21,3
70,22,0.5
70,23,0.5
70,24,6.5
70,25,6.5
70,26,6.5
70,27,6.5
70,28,6.5
70,29,6.5
70,30,6.5
70,31,6.5
70,32,6.5
70,33,6.5
70,34,6.5
70,35,6.5
70,36,8.2
70,37,8.3
70,38,8.3
70,39,8.3
70,40,8.3
70,41,8.3
70,42,8.3
70,43,8.3
70,44,8.3
70,45,8.1
70,46,8
70,47,8
71,0,0.6
71,1,0.3
71,2,3
71,3,3
71,4,3
71,5,2.8
71,6,2.5
71,7,2.6
71,8,2.6
71,9,3
71,10,2.5
71,11,0
71,12,3
71,13,2.8
71,14,3
71,15,3
71,16,3
71,17,3
71,18,3
71,19,3
71,20,3.1
71,21,0.5
71,22,0.5
71,23,0.5
71,24,8
71,25,8
71,26,6.5
71,27,6
71,28,6.5
71,29,6
71,30,6.5
71,31,6
71,32,6.5
71,33,6
71,34,6.5
71,35,5
71,36,7.8
71,37,8.3
71,38,8.3
71,39,8.3
71,40,8.3
71,41,8.3
71,42,8.3
71,43,8.3
71,44,8.3
71,45,8.1
71,46,8.1
71,47,7.1
